3.61,-6.26,-3.48,-3.92,-3.69,6.02,-5.19,-0.23,4.35,-10.42;2
3.76,-5.36,-9.33,10.95,8.50,5.21,-2.60,-7.72,2.21,0.39;3
-4.12,10.53,4.56,3.62,-5.14,-8.02,-6.49,6.51,3.52,5.60;0
-9.88,10.86,3.97,-4.26,-7.54,-7.62,-5.18,0.24,-3.49,-2.12;1
2.37,-8.14,-7.90,9.91,8.70,6.35,-2.00,-6.55,3.64,0.35;3
-0.27,-6.71,-4.64,-4.43,0.22,3.83,-7.81,3.09,1.34,-12.55;2
-4.55,8.85,4.67,4.65,-8.41,-5.13,-7.60,6.94,2.64,3.79;0
1.17,-7.80,-7.56,10.36,9.84,9.05,-5.47,-8.69,4.87,3.05;3
-8.64,10.23,7.32,-4.69,-3.87,-7.14,-5.50,1.07,-2.20,-4.82;1
-3.50,9.71,5.61,2.73,-7.52,-7.50,-8.86,5.67,0.80,6.35;0
0.24,-9.15,-8.35,10.68,11.29,6.09,-3.73,-5.33,2.99,-1.30;3
-9.14,7.52,5.75,-5.24,-6.90,-5.87,-4.71,0.03,-1.49,-7.01;1
3.01,-6.63,-4.97,-2.34,-3.51,5.91,-6.27,3.33,2.08,-5.50;2
-9.64,8.50,8.99,-8.99,-6.27,-6.31,-5.40,1.07,-1.93,-1.35;1
1.82,-9.40,-2.22,-1.75,-1.49,3.89,-5.93,-1.29,-1.51,-10.05;2
1.87,-6.12,-4.34,-3.03,0.82,6.55,-4.56,0.35,1.77,-10.67;2
-4.09,8.73,5.95,1.40,-6.87,-6.60,-9.36,8.08,1.71,3.68;0
-7.06,-1.18,-9.39,7.08,-9.54,4.97,-3.51,0.36,-1.80,-5.99;4
-3.36,7.95,4.87,1.51,-8.01,-7.25,-8.01,8.76,-0.38,3.71;0
0.49,-8.54,-3.83,1.52,-0.70,3.75,-6.56,0.08,1.31,-10.73;2
-10.33,-0.67,-9.39,8.07,-4.18,2.59,-2.90,0.10,2.09,-6.17;4
-0.42,10.04,4.02,1.07,-4.69,-6.10,-9.47,9.07,4.88,3.29;0
-11.04,8.98,6.90,-5.67,-6.41,-9.56,-4.01,0.74,-2.51,-6.45;1
-4.54,9.88,2.52,2.99,-8.82,-7.32,-9.68,9.03,2.91,2.93;0
-2.04,10.25,5.01,2.73,-7.25,-6.85,-7.32,5.08,2.03,4.43;0
-10.17,9.82,5.07,-7.64,-5.84,-8.02,-3.10,-0.83,-2.51,-1.98;1
-4.09,7.03,5.16,2.18,-8.80,-6.96,-8.92,8.43,5.18,1.04;0
2.96,-7.75,-11.52,7.99,9.72,4.72,-2.49,-7.26,4.04,-1.22;3
2.18,-6.16,-10.87,7.89,6.86,5.46,-0.33,-7.72,4.38,-0.21;3
-2.03,8.52,4.55,2.26,-5.73,-9.24,-9.20,9.59,4.15,5.44;0
-1.53,9.40,2.65,1.32,-5.56,-6.35,-7.99,7.90,4.46,4.52;0
-7.70,-1.71,-8.35,7.95,-2.35,1.93,-3.36,1.06,0.04,-5.10;4
-8.41,-1.42,-10.86,7.00,-5.91,3.68,-4.14,-1.58,1.89,-7.76;4
-6.58,-1.10,-11.35,5.53,-6.10,1.69,-3.22,-1.74,1.19,-4.63;4
-12.27,7.94,7.80,-2.67,-5.82,-6.16,-5.02,1.42,-0.15,-4.16;1
-1.29,6.89,3.90,2.15,-7.67,-7.00,-9.34,8.91,2.03,6.77;0
-0.10,8.68,4.50,2.86,-5.66,-5.50,-6.17,8.32,1.92,3.37;0
-9.29,9.65,4.19,-4.44,-6.06,-5.35,-2.44,2.93,-1.95,-2.29;1
-7.84,14.16,4.92,-4.49,-5.59,-3.96,-4.42,2.45,-0.62,-4.54;1
0.87,-7.70,-8.54,9.74,6.10,8.03,-4.30,-7.01,5.48,1.05;3
-4.27,6.48,3.72,3.19,-5.15,-6.61,-8.72,6.83,1.99,5.99;0
2.63,-4.75,-7.81,10.04,11.14,4.73,-3.65,-8.09,4.28,-0.40;3
3.32,-5.87,-5.01,-3.59,0.55,4.29,-6.59,-2.86,0.24,-8.25;2
-2.58,12.68,5.13,-1.36,-5.72,-6.04,-7.10,8.22,0.67,5.50;0
2.75,-6.83,-9.87,14.14,8.47,4.00,-4.67,-8.35,4.90,-2.22;3
-5.39,-1.52,-7.92,7.77,-3.76,4.95,-3.45,1.46,1.22,-7.56;4
-3.13,-8.49,-10.53,9.26,7.95,6.93,-4.47,-6.51,7.28,-4.05;3
-4.40,8.66,6.07,2.38,-6.50,-7.49,-7.75,9.55,3.92,5.34;0
-9.71,7.78,5.57,-3.72,-6.44,-8.31,-5.08,1.98,-0.72,-5.39;1
-10.40,8.90,6.37,-5.69,-5.12,-7.27,-3.51,1.70,-1.44,-3.76;1
-6.03,-3.21,-8.86,9.24,-2.68,1.54,-2.31,0.58,0.65,-6.30;4
4.29,-5.05,-5.23,-2.72,-1.24,5.82,-5.45,-2.75,0.81,-4.62;2
0.13,-6.08,-3.67,-3.34,0.65,5.22,-7.35,2.96,4.03,-9.48;2
-8.00,8.58,4.68,-5.16,-6.50,-6.00,-2.75,-1.67,0.97,-4.53;1
-1.82,8.40,5.17,2.06,-7.16,-7.49,-8.02,8.28,0.98,4.64;0
-2.35,4.23,3.31,0.18,-5.14,-8.26,-6.31,7.94,3.72,7.55;0
1.09,-5.72,-10.44,6.23,7.13,4.53,-3.01,-9.06,4.05,2.07;3
3.73,-4.89,-9.28,8.80,6.78,5.13,-4.33,-8.38,5.13,-2.43;3
3.71,-6.79,-4.39,-4.11,-2.99,4.86,-6.01,-0.69,2.37,-7.40;2
1.29,9.20,2.27,1.84,-7.47,-7.12,-11.29,7.37,0.71,6.37;0
4.31,-6.06,-7.10,9.62,8.87,5.57,-5.20,-8.32,3.97,-0.98;3
2.21,-5.58,-2.13,-1.72,-1.30,6.40,-6.03,-0.78,5.01,-10.52;2
-9.64,10.13,6.18,-5.58,-4.59,-6.68,-3.86,1.13,-1.28,-4.76;1
3.19,-6.60,-6.95,-1.41,0.76,4.88,-7.42,0.62,3.76,-8.73;2
-9.97,9.01,6.93,-6.82,-6.73,-7.61,-2.64,2.27,-3.13,-5.11;1
0.85,-4.39,-8.89,8.47,6.71,4.52,-2.06,-6.17,4.94,-1.50;3
1.87,-6.25,-11.89,11.00,10.26,7.31,-4.78,-6.31,4.83,-1.89;3
-6.47,0.49,-9.54,9.87,-3.43,0.68,-4.38,-0.72,1.02,-6.33;4
-5.77,-0.08,-9.68,10.25,-4.17,3.23,-2.95,2.26,1.75,-5.50;4
-9.16,0.18,-9.98,8.59,-4.97,2.51,-2.93,2.25,-0.62,-4.44;4
2.46,-6.97,-2.19,-4.34,-3.28,3.16,-4.74,-0.02,-1.41,-7.73;2
-3.82,11.09,3.98,3.22,-6.08,-3.93,-8.38,6.93,3.74,2.31;0
-2.31,13.21,5.53,-1.42,-6.94,-5.02,-7.91,7.92,2.88,3.90;0
0.81,-9.42,-5.31,-1.90,0.68,7.42,-4.45,1.11,1.74,-7.99;2
-8.42,0.24,-7.96,7.07,-6.15,3.80,-4.40,0.81,1.33,-4.19;4
-9.05,10.03,6.86,-5.55,-6.61,-6.00,-1.77,1.87,0.29,-5.25;1
-12.84,7.71,5.15,-6.42,-3.87,-7.84,-4.48,1.33,-0.92,-3.73;1
-0.97,9.98,3.58,-0.70,-8.99,-7.39,-7.28,5.64,2.76,2.95;0
-7.02,8.60,5.40,-4.81,-6.46,-4.33,-4.27,2.08,-0.57,-3.62;1
-6.89,12.37,6.30,0.81,-6.95,-5.77,-11.86,7.94,2.73,5.50;0
-0.71,-7.49,-5.09,-1.65,0.39,6.33,-4.47,-1.26,1.35,-7.43;2
-1.80,9.07,1.82,4.61,-8.62,-7.75,-6.96,4.85,1.94,3.16;0
2.27,-5.70,-6.76,8.30,9.70,8.37,-4.31,-7.72,3.07,0.16;3
-2.89,8.86,5.31,-0.61,-7.48,-7.11,-8.40,9.50,2.37,2.14;0
1.78,-5.22,-3.09,-0.87,0.72,4.76,-5.19,2.36,2.30,-10.39;2
-8.01,6.45,9.59,-5.94,-6.11,-7.92,-2.78,-1.40,-1.04,-3.15;1
-8.61,9.72,5.51,-9.34,-6.49,-6.75,-4.95,0.93,-2.01,-5.20;1
-8.99,-1.41,-6.44,7.17,-4.98,4.07,-6.22,2.55,3.58,-7.33;4
3.18,-7.39,-7.06,10.84,8.85,8.20,-6.08,-7.86,4.52,0.66;3
-3.01,7.74,4.79,2.01,-9.34,-8.06,-7.75,6.65,2.71,2.59;0
3.74,-6.21,-3.34,-4.43,-0.61,9.44,-4.84,2.10,0.76,-9.18;2
-0.02,9.33,3.23,0.69,-8.19,-6.74,-10.10,7.98,1.84,3.35;0
0.32,-5.17,-10.01,12.23,9.35,6.03,-5.94,-6.38,1.51,1.15;3
-8.45,-1.23,-9.24,8.03,-3.95,3.82,-4.96,-0.30,4.85,-5.13;4
-7.61,-0.86,-10.92,11.22,-6.21,3.87,-2.30,1.50,2.33,-5.49;4
1.66,-9.12,-4.80,-2.22,1.32,4.84,-6.40,1.94,-0.32,-9.87;2
2.73,-5.14,-6.75,8.28,10.28,5.91,-4.16,-6.78,2.17,-3.56;3
3.12,-9.46,-7.57,9.32,6.09,6.14,-6.29,-7.78,4.02,-0.99;3
1.43,-9.82,-5.31,-2.45,-1.37,6.01,-6.63,-1.58,0.84,-9.65;2
4.56,-7.42,-4.87,-4.42,-1.07,6.74,-3.44,1.55,1.19,-5.62;2
-9.19,7.97,6.73,-6.78,-2.89,-5.76,-3.86,3.21,-1.17,-3.99;1
-1.98,11.04,5.86,3.57,-7.07,-7.68,-8.30,6.49,4.22,4.73;0
-9.79,1.04,-10.05,8.60,-2.60,1.85,-3.31,0.62,1.79,-8.19;4
-9.01,-1.73,-10.30,10.69,-5.64,3.58,-3.14,-0.37,-1.83,-6.67;4
-4.31,8.93,3.48,-1.97,-7.92,-5.97,-9.48,7.11,3.58,5.45;0
-5.81,-1.10,-9.41,7.98,-4.80,2.08,-3.57,0.83,1.29,-5.23;4
-3.17,8.44,7.76,2.40,-6.80,-9.42,-10.37,7.09,0.69,5.29;0
-7.41,9.32,5.39,-4.57,-8.26,-6.59,-3.38,0.49,-1.75,-3.37;1
-2.78,11.31,5.37,1.53,-8.26,-8.58,-10.78,8.78,3.20,4.94;0
0.70,-6.11,-9.44,6.47,8.93,8.65,-4.53,-8.09,6.11,-0.64;3
-8.79,0.83,-7.88,6.49,-6.77,2.60,-3.27,2.94,3.25,-8.94;4
0.82,-8.12,-4.08,-1.11,-2.65,3.08,-5.62,2.10,3.67,-10.47;2
-2.08,8.77,3.70,1.22,-3.96,-7.71,-7.27,9.36,3.10,4.59;0
-1.83,10.62,5.03,3.17,-5.82,-6.12,-9.83,7.58,0.75,4.19;0
1.97,-7.80,-9.16,10.45,8.75,7.34,-4.20,-9.17,5.64,-3.96;3
4.71,-8.00,-4.02,-2.20,-0.92,5.16,-3.34,-2.46,1.80,-10.98;2
-11.12,1.18,-12.72,3.92,-3.42,2.77,-3.00,-3.21,0.89,-4.56;4
-1.90,10.45,5.33,5.24,-6.18,-8.86,-8.26,8.40,3.61,3.52;0
-7.72,0.88,-9.73,8.61,-4.63,1.98,-2.92,2.12,-3.39,-5.76;4
0.63,8.53,2.67,0.81,-6.70,-7.14,-10.94,7.78,0.27,5.32;0
-10.94,10.41,8.21,-8.32,-3.95,-9.27,-4.60,-2.22,-2.61,-4.09;1
-7.95,10.78,5.06,-6.07,-7.43,-7.33,-2.63,2.38,-2.56,-5.75;1
-11.64,0.08,-11.04,8.05,-4.10,3.88,-4.67,1.09,0.69,-7.23;4
-7.14,-0.00,-10.25,6.69,-4.83,2.20,-4.00,-0.24,-0.02,-5.53;4
2.48,-7.00,-10.81,5.60,9.12,3.67,-2.88,-7.68,4.37,1.26;3
-10.02,10.19,7.78,-7.93,-6.33,-5.41,-5.91,0.74,-3.08,-5.94;1
-1.59,9.35,4.85,3.52,-5.45,-6.70,-9.54,7.46,1.27,4.35;0
2.97,-7.81,-9.84,8.26,9.19,7.88,-3.08,-4.64,4.23,-1.06;3
-2.18,8.06,3.13,4.35,-5.52,-9.36,-4.69,8.10,0.22,3.87;0
2.14,-4.86,-7.17,6.73,11.10,5.05,-5.14,-6.33,2.84,-3.65;3
-0.28,-6.70,-4.35,-2.07,-0.11,3.94,-4.88,0.92,4.61,-7.67;2
-8.66,6.87,9.59,-6.62,-8.32,-8.83,-2.45,0.36,-0.32,-4.90;1
-7.63,10.03,5.58,-7.98,-7.72,-7.36,-5.67,2.42,-1.90,-3.69;1
1.28,-5.61,-10.31,9.11,11.68,4.54,-4.26,-8.55,4.90,-1.52;3
-2.49,9.73,4.24,-0.78,-7.53,-5.69,-9.28,6.95,3.50,3.09;0
-0.77,10.65,4.21,3.22,-4.40,-6.77,-10.18,8.53,1.04,3.15;0
0.55,-8.70,-5.66,-2.77,-1.53,4.86,-8.23,0.85,-1.08,-9.36;2
-6.31,2.34,-11.22,7.31,-4.40,4.29,-2.10,1.66,2.38,-3.32;4
-1.44,8.43,4.36,2.27,-6.86,-6.81,-6.99,9.73,-1.07,4.55;0
4.17,-7.62,-1.71,-1.78,-2.52,4.22,-5.59,3.40,1.40,-10.24;2
2.20,-7.90,-4.10,-2.44,-0.96,5.44,-5.87,0.38,1.58,-6.98;2
3.53,-8.45,-8.69,9.04,7.66,6.66,-4.78,-7.77,3.55,-2.08;3
1.96,-8.51,-5.40,-3.77,-2.14,6.20,-6.91,-1.33,1.72,-9.38;2
-3.85,9.90,4.17,4.89,-5.62,-8.81,-11.12,10.13,2.57,5.64;0
1.25,-7.82,-7.04,8.51,8.36,7.16,-7.15,-5.61,5.34,-2.25;3
1.56,-7.58,-3.49,-2.69,-1.46,4.54,-9.42,2.29,0.37,-9.84;2
-8.73,8.39,9.16,-4.50,-6.62,-5.07,-5.67,0.13,-3.64,-5.38;1
0.86,-10.77,-5.06,-4.03,-2.84,3.17,-5.55,0.19,3.13,-7.38;2
-8.65,0.31,-8.88,7.65,-2.11,2.81,-1.43,1.37,2.58,-4.14;4
-1.61,10.96,5.41,-0.13,-8.85,-10.94,-8.54,5.73,1.17,3.68;0
-11.48,10.10,6.93,-6.89,-7.57,-6.86,-3.47,0.65,-0.84,-2.04;1
-4.84,6.93,6.65,3.30,-5.48,-4.75,-8.14,10.03,0.46,1.70;0
3.07,-5.77,-6.50,9.89,11.31,7.02,-3.67,-6.45,3.48,1.64;3
-2.44,10.21,3.05,2.97,-7.79,-7.61,-9.88,7.77,3.58,5.44;0
-9.10,7.12,4.63,-6.39,-6.05,-8.07,-3.11,1.05,0.28,-5.21;1
-10.46,-0.58,-9.92,6.62,-4.95,4.19,-3.45,2.68,0.14,-7.52;4
-7.43,-0.80,-10.90,6.10,-6.99,0.96,-0.98,0.15,-0.28,-7.52;4
-4.25,8.87,7.09,1.69,-6.69,-9.50,-7.01,5.27,0.87,5.43;0
1.05,-11.02,-6.26,-2.74,-2.58,4.89,-6.27,-1.51,2.52,-8.49;2
1.91,-7.48,-10.54,10.93,8.26,6.11,-4.28,-7.88,3.54,0.86;3
-8.60,9.27,8.49,-7.08,-7.31,-6.16,-2.84,0.86,-1.63,-2.87;1
1.25,-6.27,-6.09,9.72,8.61,6.66,-3.78,-10.28,3.72,-3.19;3
2.29,-3.56,-2.88,-2.65,0.59,5.92,-6.54,-1.76,3.64,-5.88;2
-4.31,7.33,2.15,1.80,-5.73,-3.05,-7.71,6.06,3.60,5.40;0
-9.95,7.65,4.47,-5.61,-6.39,-5.79,-2.56,3.67,-1.11,-2.30;1
-7.37,13.58,5.83,-6.07,-6.33,-5.49,-4.26,2.62,0.51,-6.51;1
-15.03,11.38,6.71,-6.68,-6.70,-2.74,-1.09,2.33,-4.06,-4.60;1
3.71,-9.25,-5.01,-4.81,0.10,5.52,-4.95,-1.48,0.93,-6.60;2
3.74,-7.08,-2.23,-2.08,-2.80,6.05,-8.48,2.36,3.80,-8.38;2
-3.25,6.14,4.34,2.36,-6.61,-7.26,-7.41,7.79,2.93,1.41;0
-5.79,1.03,-10.60,6.96,-5.09,0.44,-6.46,-2.53,1.78,-6.28;4
-8.79,11.15,6.37,-4.56,-8.72,-6.56,-2.75,0.66,-2.57,-4.82;1
-2.58,10.75,5.30,2.92,-7.11,-10.72,-9.33,7.29,1.73,4.05;0
-10.38,8.80,6.80,-2.95,-5.50,-6.05,-5.43,-1.41,-2.52,-5.93;1
2.23,-4.98,-5.85,-1.24,0.83,7.92,-6.48,0.97,1.21,-9.33;2
-0.62,12.67,7.18,0.18,-7.49,-6.91,-8.97,7.43,5.63,2.54;0
3.75,-5.83,-9.87,9.19,10.39,7.61,-4.87,-10.43,5.52,-1.21;3
-8.19,10.19,6.80,-5.49,-7.98,-7.73,-4.37,1.34,-1.33,-4.93;1
1.89,-6.59,-3.74,-0.33,-0.14,3.24,-7.15,1.77,2.68,-9.73;2
4.54,-5.26,-10.81,8.79,6.90,5.72,-3.34,-9.07,4.41,0.02;3
-7.54,-3.04,-9.61,8.23,-7.00,2.11,-2.62,3.63,1.16,-4.64;4
-9.98,11.13,7.75,-3.48,-7.66,-6.82,-3.69,1.92,-0.20,-3.92;1
-7.12,11.25,6.65,-3.60,-4.30,-4.63,-5.79,1.81,-4.01,-5.34;1
-7.45,1.69,-10.88,7.51,-6.69,2.27,-3.76,-3.19,-1.52,-6.19;4
-1.94,4.53,7.84,1.12,-7.65,-5.76,-8.14,5.03,2.09,4.80;0
-7.67,-2.45,-7.83,8.97,-4.45,5.25,-3.61,-0.47,0.87,-4.69;4
-9.17,11.02,6.79,-5.34,-5.58,-7.12,-1.19,1.81,-3.65,-6.38;1
2.19,-7.97,-4.57,-4.81,-0.99,7.57,-6.81,-0.06,3.89,-8.42;2
-5.80,0.88,-9.42,9.66,-4.61,3.05,-4.60,-2.00,0.08,-4.97;4
-2.01,10.97,4.10,2.15,-8.92,-8.03,-9.34,5.73,4.01,2.90;0
-4.54,8.96,2.58,1.86,-7.59,-6.53,-7.90,7.69,2.70,4.00;0
3.81,-4.83,-5.53,-3.13,1.96,5.16,-6.49,4.09,2.62,-5.09;2
0.57,-6.56,-4.44,-1.03,-2.68,5.54,-5.45,0.34,4.09,-11.73;2
3.04,-5.80,-10.03,8.24,10.87,6.83,-3.51,-8.28,5.12,-0.47;3
-10.57,3.98,4.42,-5.15,-7.11,-5.62,-5.00,-0.77,-1.70,-6.50;1
0.01,-7.70,-6.75,-2.23,1.80,5.81,-4.00,-0.11,3.79,-8.84;2
-5.15,-2.44,-4.58,8.34,-4.70,2.45,-6.00,-0.92,0.38,-4.02;4
-9.36,-2.26,-8.32,6.40,-5.68,4.30,-1.60,0.82,4.52,-4.56;4
-6.82,8.32,7.16,-6.76,-7.06,-5.08,-3.24,-1.17,-1.92,-5.36;1
-7.05,0.49,-10.09,10.14,-5.19,3.08,-6.48,-2.08,2.40,-5.53;4
-5.66,7.28,3.74,2.70,-8.79,-8.96,-9.50,6.83,2.14,6.03;0
2.29,-5.37,-2.70,-1.61,-1.16,7.44,-7.47,1.95,3.38,-9.77;2
3.80,-7.50,-6.55,12.03,9.81,8.29,-4.99,-8.10,3.90,-0.32;3
-9.19,-0.26,-8.43,10.13,-6.21,5.66,-4.22,3.37,3.22,-6.46;4
3.68,-5.99,-6.58,8.98,8.51,6.72,-4.75,-8.89,2.66,-2.07;3
-9.28,1.47,-8.45,8.77,-6.44,1.66,-3.18,-1.99,-0.45,-5.47;4
-6.73,-0.13,-9.88,10.26,-3.80,1.01,-2.15,0.26,0.36,-5.47;4
-6.75,-0.55,-9.24,6.43,-6.24,2.87,-2.33,-0.20,2.13,-7.06;4
0.04,-8.41,-3.97,-5.23,-0.24,7.83,-4.03,-0.91,4.34,-10.92;2
-3.78,8.25,3.93,1.45,-7.52,-6.69,-9.86,7.98,0.76,2.26;0
3.12,-5.37,-3.08,-2.21,-2.14,5.49,-6.78,2.61,1.47,-8.36;2
-7.87,2.33,-9.55,10.76,-5.10,5.08,-4.68,-1.30,2.17,-6.92;4
-8.33,1.36,-10.28,9.16,-4.40,3.09,-2.23,0.68,2.16,-4.02;4
-1.68,9.79,6.53,0.19,-8.27,-5.06,-7.13,4.14,2.71,7.10;0
-7.37,-0.91,-10.78,7.32,-2.08,3.54,-5.01,-1.36,2.02,-5.61;4
-10.18,7.16,4.88,-4.01,-7.39,-4.44,-3.65,-1.57,-1.50,-5.62;1
1.06,-2.85,-9.93,7.63,11.24,6.14,-4.62,-8.49,0.87,-1.71;3
4.94,-6.36,-7.46,9.85,8.93,5.38,-5.47,-6.67,1.89,1.90;3
0.78,-4.74,-8.38,9.57,10.43,8.48,-4.91,-8.68,-1.13,-2.69;3
-1.33,10.84,4.88,4.82,-10.31,-6.67,-6.90,6.25,2.30,0.24;0
-7.26,-0.32,-7.32,7.17,-3.87,1.69,-1.21,-2.60,2.82,-8.12;4
-9.49,11.63,7.67,-6.24,-6.83,-5.87,-2.82,2.65,-2.37,-1.36;1
-9.66,8.03,9.50,-6.54,-8.21,-4.37,-3.04,0.07,-3.80,-4.18;1
-2.47,8.89,4.58,-0.31,-4.00,-7.95,-10.09,4.38,1.24,5.54;0
1.50,-6.39,-7.54,9.54,10.87,5.08,-5.38,-10.83,4.32,-1.45;3
2.09,-7.96,-4.84,-5.88,-0.01,4.81,-9.17,1.37,1.91,-9.45;2
0.36,-7.38,-4.21,-0.96,-2.08,7.65,-6.13,0.05,0.41,-10.36;2
-10.62,8.51,5.47,-7.02,-9.52,-6.53,-2.92,-0.74,-1.82,-5.57;1
4.41,-8.67,-1.69,-2.63,2.44,7.54,-5.22,-0.35,-0.70,-10.11;2
3.08,-3.79,-13.03,10.76,10.01,6.38,-5.59,-8.00,5.20,0.46;3
2.17,-6.56,-5.13,-3.13,-0.23,6.41,-7.22,0.07,-1.17,-7.34;2
-9.13,9.82,8.86,-5.01,-5.65,-6.70,-6.02,2.49,-3.81,-3.54;1
