-3.60,-4.73,-9.51,7.78,8.71,5.50,-2.99,-10.39,2.07,-0.68;3
-6.09,-0.74,-11.31,7.03,-5.35,4.74,-3.83,0.12,-0.94,-5.12;4
-2.84,10.66,5.88,3.19,-4.92,-6.85,-7.82,6.86,2.51,3.97;0
-5.54,2.21,-11.73,8.68,-5.99,2.88,-3.30,0.08,1.28,-5.29;4
1.03,-9.83,-8.01,7.32,10.80,5.60,-3.00,-5.94,1.87,-2.05;3
2.41,-6.93,-2.78,-1.14,-1.77,4.78,-7.57,1.33,4.02,-9.54;2
-2.92,5.56,2.37,4.02,-4.41,-7.25,-7.97,7.79,6.64,5.84;0
3.13,-6.20,-10.68,8.32,10.63,6.70,-3.05,-7.47,6.12,-0.84;3
5.31,-9.65,-4.99,-2.62,0.83,6.30,-5.54,-1.41,0.11,-8.59;2
-2.58,10.03,2.96,2.55,-6.63,-6.14,-8.40,11.01,1.07,3.36;0
2.41,-8.40,-5.54,-3.35,-0.77,7.49,-8.02,-0.20,2.06,-11.82;2
4.05,-8.05,-8.87,8.14,7.83,7.28,-3.10,-6.23,1.01,0.40;3
1.81,-6.84,-4.56,-4.99,1.51,5.86,-3.86,-0.11,0.53,-8.67;2
4.10,-5.37,-4.66,-5.36,-1.73,4.80,-6.99,-0.76,0.87,-9.65;2
-7.43,0.61,-9.36,8.97,-5.33,3.65,-6.03,-0.63,-0.08,-6.86;4
2.36,-6.23,-7.37,11.65,7.27,6.09,-4.32,-7.40,4.01,-1.73;3
-2.02,9.46,5.57,0.26,-5.32,-6.99,-7.83,5.72,-0.31,5.39;0
4.88,-3.02,-4.02,-1.49,-3.55,7.96,-4.84,-0.44,3.70,-9.45;2
-11.07,0.35,-9.92,8.99,-3.41,3.54,-1.27,0.13,1.87,-5.10;4
-12.02,-1.99,-10.43,8.62,-4.39,3.00,-2.81,-1.14,1.85,-5.59;4
3.58,-8.39,-10.04,7.32,7.08,6.39,-2.17,-8.32,1.43,0.06;3
-2.66,8.71,3.32,0.73,-7.22,-6.33,-7.47,6.12,4.26,3.75;0
-8.13,-0.59,-10.40,9.34,-6.21,4.53,-3.45,0.33,-0.05,-8.34;4
-8.53,-0.59,-12.87,7.89,-3.44,4.10,-4.51,0.47,0.10,-6.08;4
4.54,-6.31,-5.22,-2.50,-0.52,4.29,-6.58,-0.02,4.26,-12.19;2
3.91,-6.86,-3.41,-3.19,-0.59,6.51,-6.87,0.17,1.76,-7.83;2
-2.01,10.26,1.65,2.53,-5.04,-8.69,-6.33,7.95,0.96,4.08;0
-2.03,9.65,7.06,2.65,-7.25,-5.43,-7.05,5.48,2.92,5.21;0
3.74,-6.47,-11.35,8.53,10.01,5.67,-4.32,-9.88,4.53,-2.17;3
-4.29,9.48,5.59,2.59,-7.16,-7.07,-8.77,7.10,3.47,7.48;0
-3.01,11.52,4.25,-0.28,-7.25,-7.29,-12.88,7.24,1.68,5.21;0
-0.53,8.84,1.46,1.06,-4.93,-6.91,-10.34,6.57,3.28,4.98;0
-2.25,13.49,5.19,1.50,-5.50,-6.16,-8.21,8.23,5.11,2.47;0
-0.61,-7.40,-6.23,-1.32,0.30,4.36,-7.16,-0.41,-1.53,-8.57;2
-8.45,0.70,-8.49,9.92,-3.38,3.99,-5.46,4.07,-1.17,-4.88;4
-0.68,-7.22,-6.54,-3.67,-2.23,6.92,-5.83,-1.64,3.17,-11.22;2
-5.56,-0.98,-10.60,8.33,-5.16,4.22,-4.45,2.98,-1.00,-4.42;4
1.31,-7.64,-8.12,10.66,9.11,6.48,-3.74,-8.04,2.05,0.47;3
-9.29,8.04,4.33,-5.37,-4.71,-5.62,-3.92,-0.39,-3.00,-2.92;1
-7.30,9.28,5.14,-8.88,-8.57,-8.39,-1.85,0.67,-0.78,-7.51;1
-6.99,-0.37,-6.57,8.93,-6.28,3.62,-2.64,-0.48,2.57,-5.73;4
3.82,-7.06,-4.50,-2.07,2.55,3.06,-4.83,-1.08,1.82,-9.44;2
-8.09,8.70,7.61,-6.04,-5.88,-8.05,-3.79,-3.99,-1.64,-6.62;1
-8.82,10.63,7.14,-6.55,-5.10,-8.37,-5.27,-0.95,0.26,-2.76;1
-11.74,7.42,7.07,-8.95,-4.84,-6.57,0.95,3.96,-1.63,-4.33;1
-1.08,-7.15,-7.23,8.40,11.92,6.81,-3.40,-8.24,3.58,-1.59;3
0.97,-5.55,-9.12,10.76,10.85,6.48,-4.42,-6.61,4.66,-2.22;3
-7.55,-0.88,-10.74,7.36,-5.98,4.23,-5.37,2.40,2.06,-6.27;4
1.78,-5.92,-7.82,8.99,10.13,4.95,-1.57,-6.56,1.67,-2.81;3
-9.26,8.73,6.35,-5.20,-4.80,-9.26,-4.47,0.82,-2.74,-1.58;1
-8.09,8.65,5.48,-6.89,-9.02,-5.62,-6.66,-1.35,-4.47,-4.30;1
1.59,-5.76,-2.21,-1.23,-3.57,7.33,-8.76,1.63,1.30,-8.02;2
-0.03,-7.98,-6.88,9.78,8.39,7.97,-2.10,-7.64,2.33,-1.82;3
-7.84,1.15,-9.65,8.53,-3.10,4.44,-2.59,-1.32,1.72,-7.62;4
3.90,-10.62,-4.46,2.00,-0.90,4.02,-6.09,0.21,2.09,-8.08;2
3.57,-7.52,-4.59,-2.01,0.35,6.61,-4.45,-1.24,1.51,-10.48;2
-8.64,8.35,9.17,-8.62,-4.40,-6.67,-2.63,0.61,0.35,-4.76;1
-11.67,7.00,4.82,-5.51,-7.70,-5.56,-3.86,-2.46,-0.38,-2.96;1
3.61,-8.53,-10.48,9.85,9.22,5.49,-2.38,-7.77,3.76,-0.03;3
-4.56,-0.03,-7.60,8.63,-3.95,0.74,-3.21,-0.70,-0.34,-3.69;4
1.46,-5.72,-8.37,8.73,9.29,4.70,-6.15,-6.96,4.73,1.18;3
-10.03,11.37,7.13,-5.46,-8.27,-5.90,-5.16,-0.46,-2.58,-5.77;1
1.60,-6.32,-8.67,7.50,10.25,6.09,-5.39,-4.69,4.40,-1.43;3
-2.99,11.71,4.98,2.72,-5.88,-6.25,-7.58,6.40,1.18,2.51;0
-5.80,-2.91,-9.80,8.12,-4.80,3.52,-2.85,0.35,0.38,-6.91;4
3.04,-8.42,-4.48,-0.36,0.61,7.06,-6.76,1.10,1.50,-9.37;2
-1.45,8.17,5.59,3.43,-5.95,-9.24,-9.93,6.95,1.91,5.09;0
-1.66,7.48,4.60,1.71,-6.54,-7.43,-9.04,8.56,1.37,1.75;0
-5.92,1.47,-10.72,10.58,-7.01,2.31,-3.05,-0.88,1.33,-5.94;4
1.68,-4.53,-7.49,4.56,7.81,7.58,-3.68,-9.58,2.73,-4.06;3
-10.27,11.99,5.32,-4.60,-5.83,-4.44,-4.92,-0.60,0.28,-3.54;1
-1.79,9.84,5.46,1.59,-7.07,-6.39,-8.71,3.99,1.68,2.88;0
3.83,-4.24,-8.80,10.77,8.80,7.52,-3.60,-7.38,4.32,-3.60;3
-1.74,8.62,5.75,2.90,-8.28,-5.25,-9.64,8.54,2.57,6.92;0
1.07,-5.97,-8.08,10.80,9.10,6.78,-3.88,-9.53,0.30,-0.55;3
1.34,-4.69,-8.31,7.80,8.61,7.85,-1.51,-5.75,4.82,-1.58;3
-3.45,9.61,5.38,2.36,-7.71,-7.89,-8.88,9.08,2.84,3.61;0
-7.34,12.18,6.49,-7.61,-3.22,-3.94,-2.90,-0.72,-1.43,-4.42;1
-4.26,6.31,5.45,3.11,-7.74,-10.77,-9.66,7.91,-0.20,4.44;0
0.76,-7.35,-8.81,11.81,9.67,4.91,-3.58,-8.57,4.17,-0.33;3
-7.80,1.42,-9.58,11.70,-4.62,4.84,-2.56,0.35,0.05,-5.80;4
-7.09,0.72,-10.60,8.08,-5.06,2.42,-0.31,-0.74,2.44,-6.89;4
-9.14,9.66,3.88,-7.09,-6.46,-5.53,-7.21,0.25,-1.15,-2.90;1
-6.86,0.13,-7.46,8.84,-5.67,-0.24,-4.12,1.94,0.35,-6.26;4
0.58,11.65,4.27,3.43,-5.91,-4.83,-10.29,8.35,3.61,1.52;0
-6.79,-1.62,-10.45,6.72,-5.03,5.01,-3.77,-0.26,-1.35,-5.47;4
-9.17,8.63,5.38,-6.63,-7.08,-5.79,-0.39,-0.58,-1.99,-4.27;1
0.74,-4.78,-1.17,-2.08,1.51,4.85,-7.20,0.35,2.50,-9.66;2
-8.48,1.08,-10.28,9.46,-4.80,2.47,-2.84,-0.69,1.89,-5.98;4
-11.44,11.28,7.75,-4.95,-5.29,-2.74,-0.64,-0.53,1.07,-3.60;1
-1.72,8.15,4.60,5.19,-4.29,-6.23,-8.78,7.50,2.94,2.63;0
-1.27,7.71,3.65,1.52,-8.90,-8.11,-9.55,8.64,2.42,4.45;0
-9.88,2.16,-7.52,7.76,-4.36,3.23,-0.81,-0.79,1.15,-6.95;4
-2.31,8.79,5.70,3.41,-8.06,-8.88,-11.59,8.09,0.37,0.93;0
2.45,-5.90,-6.03,-4.97,1.49,4.79,-4.30,0.05,1.61,-8.41;2
-8.39,-0.96,-9.38,6.14,-4.35,5.30,-3.34,1.61,2.58,-4.45;4
4.21,-6.14,-5.70,-1.76,1.32,5.66,-2.11,-2.30,2.89,-7.32;2
1.80,-6.29,-9.44,7.45,6.70,4.58,-4.39,-7.73,5.20,-1.87;3
-6.88,10.16,5.06,-6.14,-5.90,-3.23,-6.01,2.30,-1.09,-2.92;1
2.08,-8.47,-3.03,-1.69,0.58,5.68,-6.91,-2.05,3.08,-8.44;2
-10.88,9.35,6.68,-5.04,-8.41,-5.44,-7.97,-0.45,-2.09,-3.23;1
1.19,-6.97,-4.00,-2.45,-3.00,6.91,-5.65,1.38,-0.99,-8.60;2
-7.81,12.17,7.91,-4.01,-7.23,-8.07,-2.64,1.12,-1.20,-3.59;1
4.33,-7.31,-9.78,9.19,10.56,7.37,-6.04,-5.18,2.72,-1.59;3
-10.82,7.57,5.79,-5.94,-7.96,-6.35,-6.45,-1.18,-0.35,-3.27;1
-7.31,-1.16,-6.70,12.45,-5.24,3.78,-3.62,0.01,-0.31,-7.93;4
-1.65,10.47,4.14,1.05,-8.51,-8.12,-4.41,9.19,-0.00,2.18;0
-10.20,10.47,10.07,-6.68,-8.67,-9.15,-2.85,-2.33,-1.92,-3.52;1
-8.41,0.67,-8.88,8.25,-3.43,2.26,-4.63,0.38,-0.03,-5.54;4
-4.28,5.96,4.24,3.05,-4.63,-6.77,-6.40,5.25,-0.53,4.08;0
-5.25,-0.89,-9.96,9.41,-7.26,1.43,-2.12,-1.36,-1.79,-3.50;4
0.78,-6.60,-4.42,-1.71,-0.97,3.53,-5.89,1.86,1.80,-7.91;2
-5.11,0.57,-10.57,6.22,-5.41,4.38,-1.03,1.03,2.69,-6.67;4
-1.85,10.18,5.33,4.48,-6.89,-5.88,-10.48,6.74,3.07,5.44;0
-10.50,9.19,8.09,-5.44,-5.90,-7.98,-5.24,3.19,-2.46,-1.69;1
-11.37,10.98,5.77,-7.16,-6.63,-7.70,-4.54,1.01,-0.84,-5.52;1
-11.24,11.53,6.48,-5.42,-4.51,-7.88,-3.02,-0.39,-1.56,-4.07;1
-8.17,2.68,-11.06,8.34,-4.45,1.64,-2.74,-0.20,-2.80,-5.31;4
-6.77,0.04,-10.06,6.76,-4.28,1.49,-5.26,2.13,3.79,-5.71;4
-6.84,0.14,-8.28,5.82,-6.16,5.63,-7.46,0.19,2.69,-6.44;4
5.07,-7.46,-3.11,-3.93,-0.42,3.75,-5.33,-0.25,1.89,-8.02;2
4.68,-7.56,-9.42,9.75,11.75,5.39,-5.91,-7.10,4.88,-1.19;3
-3.97,6.94,3.70,3.27,-5.45,-6.11,-7.75,8.10,1.06,4.81;0
-8.17,0.10,-9.84,8.23,-5.85,4.91,-1.63,0.20,-1.15,-7.09;4
2.69,-7.35,-8.43,10.32,7.47,5.15,-3.63,-4.44,2.39,1.86;3
-5.65,-3.93,-9.92,3.70,-6.07,2.51,-1.69,1.00,-0.32,-4.70;4
4.17,-3.33,-5.96,-1.62,-1.49,6.88,-8.21,-1.61,0.68,-8.95;2
0.68,-4.68,-3.79,-1.58,-1.82,7.63,-6.39,0.70,0.45,-10.57;2
4.56,-5.89,-5.30,-3.13,-0.66,4.65,-3.47,0.50,-2.21,-8.56;2
